ID,Name,variationId,behaviorJudgeId,ezStateBehaviorType_old,refType,wepCost,pad0,refId,sfxVariationId,stamina,mp,category,heroPoint,pad1,
105000086,Right hand sword_water / underwater thrust 1 -- 右手刀_水上/水中突き1,5000,86,1,0,0,0,5000086,0,0,0,1,0,[0|0]
105000087,Right hand sword_water / underwater thrust 2 -- 右手刀_水上/水中突き2,5000,87,1,0,0,0,5000087,0,0,0,1,0,[0|0]
105000088,Right hand sword_water / underwater attack 1 -- 右手刀_水上/水中攻撃撃1,5000,88,1,0,0,0,5000088,0,0,0,1,0,[0|0]
105000089,Right hand sword_water / underwater attack 2 -- 右手刀_水上/水中攻撃撃2,5000,89,1,0,0,0,5000089,0,0,0,1,0,[0|0]
105000090,Right hand sword_guard -- 右手刀_ガード,5000,90,1,0,0,0,5000090,0,0,0,1,0,[0|0]
105000100,Shuriken_Chasing Slash -- 手裏剣_追いかけ斬り,5000,100,1,0,0,0,5000100,0,0,0,1,0,[0|0]
105000105,Firecracker _ slip-through slash -- 爆竹_すり抜け斬り,5000,105,1,0,0,0,5000105,0,0,0,1,0,[0|0]
105000110,Ignition_Flame Slash -- 発火_炎まとい斬り,5000,110,1,0,0,0,5000110,0,0,0,1,0,[0|0]
105000115,Ax _ front slash _ sword -- 斧_前宙斬り_刀,5000,115,1,0,0,0,5000115,0,0,0,1,0,[0|0]
105000120,Transformation_ground appearance attack -- 変わり身_地上出現攻撃,5000,120,1,0,0,0,5000120,0,0,0,1,0,[0|0]
105000121,Transformation_Aerial Appearance Attack -- 変わり身_空中出現攻撃,5000,121,1,0,0,0,5000121,0,0,0,1,0,[0|0]
105000130,Kodachi_Table 2nd stage_Right hand sword -- 小太刀_表2段目_右手刀,5000,130,1,0,0,0,5000130,0,0,0,1,0,[0|0]
105000131,Kodachi _ Table 4th _ Right hand sword -- 小太刀_表4段目_右手刀,5000,131,1,0,0,0,5000131,0,0,0,1,0,[0|0]
105000132,Kodachi _ Table 6th _ Right hand sword -- 小太刀_表6段目_右手刀,5000,132,1,0,0,0,5000132,0,0,0,1,0,[0|0]
105000133,Kodachi_back 1st stage_right hand sword -- 小太刀_裏1段目_右手刀,5000,133,1,0,0,0,5000133,0,0,0,1,0,[0|0]
105000134,Kodachi _ back 2nd stage _ right hand sword -- 小太刀_裏2段目_右手刀,5000,134,1,0,0,0,5000134,0,0,0,1,0,[0|0]
105000135,Kodachi _ back 3rd stage _ right hand sword -- 小太刀_裏3段目_右手刀,5000,135,1,0,0,0,5000135,0,0,0,1,0,[0|0]
105000136,Kodachi_back 4th stage_right hand sword -- 小太刀_裏4段目_右手刀,5000,136,1,0,0,0,5000136,0,0,0,1,0,[0|0]
105000137,Kodachi_back 5th stage_right hand sword -- 小太刀_裏5段目_右手刀,5000,137,1,0,0,0,5000137,0,0,0,1,0,[0|0]
105000138,Kodachi_back 6th stage_right hand sword -- 小太刀_裏6段目_右手刀,5000,138,1,0,0,0,5000138,0,0,0,1,0,[0|0]
105000140,Kodachi (Ruri) _Table 2nd stage_Right hand sword -- 小太刀（瑠璃）_表2段目_右手刀,5000,140,1,0,0,0,5000140,0,0,0,1,0,[0|0]
105000141,Kodachi (Ruri) _ Table 4th _ Right hand sword -- 小太刀（瑠璃）_表4段目_右手刀,5000,141,1,0,0,0,5000141,0,0,0,1,0,[0|0]
105000142,Kodachi (Ruri) _Table 6th row_Right hand sword -- 小太刀（瑠璃）_表6段目_右手刀,5000,142,1,0,0,0,5000142,0,0,0,1,0,[0|0]
105000143,Kodachi (Ruri) _back 1st stage_right hand sword -- 小太刀（瑠璃）_裏1段目_右手刀,5000,143,1,0,0,0,5000143,0,0,0,1,0,[0|0]
105000144,Kodachi (Ruri) _2nd back sword_Right hand sword -- 小太刀（瑠璃）_裏2段目_右手刀,5000,144,1,0,0,0,5000144,0,0,0,1,0,[0|0]
105000145,Kodachi (Ruri) _ 3rd back sword _ Right hand sword -- 小太刀（瑠璃）_裏3段目_右手刀,5000,145,1,0,0,0,5000145,0,0,0,1,0,[0|0]
105000146,Kodachi (Ruri) _ back 4th stage _ right hand sword -- 小太刀（瑠璃）_裏4段目_右手刀,5000,146,1,0,0,0,5000146,0,0,0,1,0,[0|0]
105000147,Kodachi (Ruri) _ 5th stage on the back _ Right hand sword -- 小太刀（瑠璃）_裏5段目_右手刀,5000,147,1,0,0,0,5000147,0,0,0,1,0,[0|0]
105000148,Kodachi (Ruri) _ 6th back sword _ Right hand sword -- 小太刀（瑠璃）_裏6段目_右手刀,5000,148,1,0,0,0,5000148,0,0,0,1,0,[0|0]
105000150,Kodachi _ front and back switching slash _ front and back left -- 小太刀_表裏切替斬り_前後左,5000,150,1,0,0,0,5000150,0,0,0,1,0,[0|0]
105000151,Kodachi _ front and back switching slash _ right -- 小太刀_表裏切替斬り_右,5000,151,1,0,0,0,5000151,0,0,0,1,0,[0|0]
105000160,Enemy turning _ Wind sword -- 敵回し_風まとい斬り,5000,160,1,0,0,0,5000160,0,0,0,1,0,[0|0]
105000165,Spear_Chasing Slash -- 槍_追いかけ斬り,5000,165,1,0,0,0,5000165,0,0,0,1,0,[0|0]
105000166,Spear_Pulling Slash -- 槍_引き寄せ斬り,5000,166,1,0,0,0,5000166,0,0,0,1,0,[0|0]
105000170,Finger whistle_sound feed slash -- 指笛_音送り斬り,5000,170,1,0,0,0,5000170,0,0,0,1,0,[0|0]
105000180,Right Hand Sword_Red Blood Enchantment Additional Attack -- 右手刀_赤血エンチャント追加攻撃,5000,180,1,0,0,0,5000180,0,0,0,1,0,[0|0]
105000181,Right-handed sword_poison blood enchantment additional attack -- 右手刀_毒血エンチャント追加攻撃,5000,181,1,0,0,0,5000181,0,0,0,1,0,[0|0]
105000182,Right-handed sword_white blood enchantment additional attack -- 右手刀_白血エンチャント追加攻撃,5000,182,1,0,0,0,5000182,0,0,0,1,0,[0|0]
105000183,Right-handed sword_Weak thunder enchantment additional attack -- 右手刀_弱雷エンチャント追加攻撃,5000,183,1,0,0,0,5000183,0,0,0,1,0,[0|0]
105000184,Right-handed sword_strong thunder enchantment additional bullet -- 右手刀_強雷エンチャント追加弾丸,5000,184,1,1,0,0,500184,0,0,0,1,0,[0|0]
105000185,Right-handed sword_Orange-style enchantment additional attack -- 右手刀_橙風エンチャント追加攻撃,5000,185,1,0,0,0,5000185,0,0,0,1,0,[0|0]
105000186,Right-handed sword_Kinfu enchantment additional attack -- 右手刀_金風エンチャント追加攻撃,5000,186,1,0,0,0,5000186,0,0,0,1,0,[0|0]
105000190,Right hand sword_red blood enchantment additional bullet (thrust) -- 右手刀_赤血エンチャント追加弾丸（突き）,5000,190,1,1,0,0,500190,0,0,0,1,0,[0|0]
105000191,Right hand sword_poison blood enchantment additional bullet (thrust) -- 右手刀_毒血エンチャント追加弾丸（突き）,5000,191,1,1,0,0,500191,0,0,0,1,0,[0|0]
105000192,Right hand sword_white blood enchantment additional bullet (thrust) -- 右手刀_白血エンチャント追加弾丸（突き）,5000,192,1,1,0,0,500192,0,0,0,1,0,[0|0]
105000193,Right-handed sword_Weak thunder enchantment additional bullet (thrust) -- 右手刀_弱雷エンチャント追加弾丸（突き）,5000,193,1,1,0,0,500193,0,0,0,1,0,[0|0]
105000280,Right hand sword _ thunder return _ weak thunder _ sword blade -- 右手刀_雷返し_弱雷_刀身,5000,280,1,0,0,0,5000280,0,0,0,1,0,[0|0]
105000281,Right hand sword _ thunder return _ weak thunder _ thunder -- 右手刀_雷返し_弱雷_雷,5000,281,1,0,0,0,5000281,0,0,0,1,0,[0|0]
105000600,Right-handed sword_Ninjato body_Crush -- 右手刀_忍殺本体_崩し,5000,600,1,0,0,0,5000600,0,0,0,1,0,[0|0]
105000610,Right hand sword_Ninjato body_Play -- 右手刀_忍殺本体_弾き,5000,610,1,0,0,0,5000610,0,0,0,1,0,[0|0]
105000620,Right hand sword _ Ninjato body _ Closeout -- 右手刀_忍殺本体_見切り,5000,620,1,0,0,0,5000620,0,0,0,1,0,[0|0]
105000640,Right hand sword _ Ninja body _ Behind -- 右手刀_忍殺本体_背後,5000,640,1,0,0,0,5000640,0,0,0,1,0,[0|0]
105000650,Right hand sword_Ninjato body_Crouching behind -- 右手刀_忍殺本体_しゃがみ背後,5000,650,1,0,0,0,5000650,0,0,0,1,0,[0|0]
105000660,Right hand sword _ Ninja body _ Fall -- 右手刀_忍殺本体_落下,5000,660,1,0,0,0,5000660,0,0,0,1,0,[0|0]
105000661,Right hand sword _ Ninjato body _ Fall _ Fire cow only -- 右手刀_忍殺本体_落下_火牛専用,5000,661,1,0,0,0,5000661,0,0,0,1,0,[0|0]
105000680,Right hand sword _ Ninja body _ Wire -- 右手刀_忍殺本体_ワイヤー,5000,680,1,0,0,0,5000680,0,0,0,1,0,[0|0]
105000690,Right hand sword _ Ninja body _ Anti-aircraft -- 右手刀_忍殺本体_対空,5000,690,1,0,0,0,5000690,0,0,0,1,0,[0|0]
105000700,Right hand sword _ Ninja body _ Left and right with wall -- 右手刀_忍殺本体_壁張り付き左右,5000,700,1,0,0,0,5000700,0,0,0,1,0,[0|0]
105000720,Right hand sword _ Ninja body _ Before and after hanging -- 右手刀_忍殺本体_ぶら下がり前後,5000,720,1,0,0,0,5000720,0,0,0,1,0,[0|0]
105000790,Right-handed sword_Ninjato body_Dummy attack that causes the enemy to send Kanji SFX_Blood smoke -- 右手刀_忍殺本体_漢字SFXを敵に出させるダミー攻撃_血煙,5000,790,1,0,0,0,5000790,0,0,0,1,0,[0|0]
105000791,Right-handed sword_Ninjato body_Dummy attack that causes the enemy to send Kanji SFX_Puppet -- 右手刀_忍殺本体_漢字SFXを敵に出させるダミー攻撃_傀儡,5000,791,1,0,0,0,5000791,0,0,0,1,0,[0|0]
105000792,Right-handed sword_Ninjato body_Dummy attack that causes the enemy to send Kanji SFX_Grant -- 右手刀_忍殺本体_漢字SFXを敵に出させるダミー攻撃_付与,5000,792,1,0,0,0,5000792,0,0,0,1,0,[0|0]
105000800,Right hand sword _ Ninja body _ Stop -- 右手刀_忍殺本体_とどめ,5000,800,1,0,0,0,5000800,0,0,0,1,0,[0|0]
105001200,School Technique_Rotating Slash 1-1 -- 流派技_回転斬り1-1,5001,200,1,0,0,0,5001200,0,0,0,1,0,[0|0]
105001201,School Technique_Rotating Slash 1-2 -- 流派技_回転斬り1-2,5001,201,1,0,0,0,5001201,0,0,0,1,0,[0|0]
105002200,School Technique_Dive Slash 1 -- 流派技_飛び込み斬り1,5002,200,1,0,0,0,5002200,0,0,0,1,0,[0|0]
105002201,School Technique_Dive Slash 2 -- 流派技_飛び込み斬り2,5002,201,1,0,0,0,5002201,0,0,0,1,0,[0|0]
105003200,School technique_face-up 1_reservoir -- 流派技_面打ち1_溜め,5003,200,1,0,0,0,5003200,0,0,0,1,0,[0|0]
105003201,School technique_face-up 1 -- 流派技_面打ち1,5003,201,1,0,0,0,5003201,0,0,0,1,0,[0|0]
105003210,School Technique_Face 2 -- 流派技_面打ち2,5003,210,1,0,0,0,5003210,0,0,0,1,0,[0|0]
105004200,School technique _ Kensei Iai _ Reservoir -- 流派技_剣聖居合_溜め,5004,200,1,0,1,0,5004200,0,0,0,1,0,[0|0]
105004201,School technique _ Kensei Iai _ Reservoir _ No form fee -- 流派技_剣聖居合_溜め_形代なし,5004,201,1,0,0,0,5004201,0,0,0,1,0,[0|0]
105004220,School technique_Kensei Iai -- 流派技_剣聖居合,5004,220,1,0,1,0,5004220,0,0,0,1,0,[0|0]
105004221,School technique_Sword sacred Iai_No form -- 流派技_剣聖居合_形代なし,5004,221,1,0,0,0,5004221,0,0,0,1,0,[0|0]
105005200,School technique_Iai 1 -- 流派技_居合1,5005,200,1,0,1,0,5005200,0,0,0,1,0,[0|0]
105005201,School technique_Iai 2 -- 流派技_居合2,5005,201,1,0,0,0,5005201,0,0,0,1,0,[0|0]
105005202,School technique_Iai 1_No form fee -- 流派技_居合1_形代なし,5005,202,1,0,0,0,5005202,0,0,0,1,0,[0|0]
105005203,School technique_Iai 2_No form fee -- 流派技_居合2_形代なし,5005,203,1,0,0,0,5005203,0,0,0,1,0,[0|0]
105005210,School technique_Invisible Iai continuous attack 1 -- 流派技_見えない居合連撃1,5005,210,1,1,1,0,500510,0,0,0,1,0,[0|0]
105005211,School Technique_Invisible Iai Strike 1_Red Blood Enchantment Additional Attack -- 流派技_見えない居合連撃1_赤血エンチャント追加攻撃,5005,211,1,1,0,0,500511,0,0,0,1,0,[0|0]
105005212,School Technique_Invisible Iai Strike 1_Poison Blood Enchantment Additional Attack -- 流派技_見えない居合連撃1_毒血エンチャント追加攻撃,5005,212,1,1,0,0,500512,0,0,0,1,0,[0|0]
105005213,School Technique_Invisible Iai Strike 1_ White Blood Enchantment Additional Attack -- 流派技_見えない居合連撃1_白血エンチャント追加攻撃,5005,213,1,1,0,0,500513,0,0,0,1,0,[0|0]
105005214,School technique_Invisible Iai continuous attack 1_Orange wind enchantment additional attack -- 流派技_見えない居合連撃1_橙風エンチャント追加攻撃,5005,214,1,1,0,0,500514,0,0,0,1,0,[0|0]
105005215,School technique_Invisible Iai continuous attack 1_Kinfu enchantment additional attack -- 流派技_見えない居合連撃1_金風エンチャント追加攻撃,5005,215,1,1,0,0,500515,0,0,0,1,0,[0|0]
105005216,School technique_Invisible Iai continuous attack 1_No form -- 流派技_見えない居合連撃1_形代なし,5005,216,1,1,0,0,500516,0,0,0,1,0,[0|0]
105005240,School technique_Invisible Iai continuous attack 2 -- 流派技_見えない居合連撃2,5005,240,1,1,0,0,500540,0,0,0,1,0,[0|0]
105005241,School Technique_Invisible Iai Strike 2_Red Blood Enchantment Additional Attack -- 流派技_見えない居合連撃2_赤血エンチャント追加攻撃,5005,241,1,1,0,0,500541,0,0,0,1,0,[0|0]
105005242,School Technique_Invisible Iai Strike 2_Poison Blood Enchantment Additional Attack -- 流派技_見えない居合連撃2_毒血エンチャント追加攻撃,5005,242,1,1,0,0,500542,0,0,0,1,0,[0|0]
105005243,School technique_Invisible Iai continuous attack 2_White blood enchantment additional attack -- 流派技_見えない居合連撃2_白血エンチャント追加攻撃,5005,243,1,1,0,0,500543,0,0,0,1,0,[0|0]
105005244,School technique_Invisible Iai continuous attack 2_Orange wind enchantment additional attack -- 流派技_見えない居合連撃2_橙風エンチャント追加攻撃,5005,244,1,1,0,0,500544,0,0,0,1,0,[0|0]
105005245,School technique_Invisible Iai continuous attack 2_Kinfu enchantment additional attack -- 流派技_見えない居合連撃2_金風エンチャント追加攻撃,5005,245,1,1,0,0,500545,0,0,0,1,0,[0|0]
105005246,School technique_Invisible Iai continuous attack 2_No form -- 流派技_見えない居合連撃2_形代なし,5005,246,1,1,0,0,500546,0,0,0,1,0,[0|0]
105008220,School Technique_Kick Rush 3-1 -- 流派技_蹴りラッシュ3-1,5008,220,1,0,0,0,5008220,0,0,0,1,0,[0|0]
105008221,School Technique_Kick Rush 3-2 -- 流派技_蹴りラッシュ3-2,5008,221,1,0,0,0,5008221,0,0,0,1,0,[0|0]
105010200,School technique _ sneak stab _ reservoir -- 流派技_忍び刺し_溜め,5010,200,1,0,0,0,5010200,0,0,0,1,0,[0|0]
105010210,School technique_Sneak stab -- 流派技_忍び刺し,5010,210,1,0,0,0,5010210,0,0,0,1,0,[0|0]
105010220,School technique_Sneak stab_After kicking up- aerial rotation slash 1 -- 流派技_忍び刺し_蹴上がり後空中回転斬り1,5010,220,1,0,0,0,5010220,0,0,0,1,0,[0|0]
105010221,School technique_Sneak stab_After kicking up- aerial rotation slash 2 -- 流派技_忍び刺し_蹴上がり後空中回転斬り2,5010,221,1,0,0,0,5010221,0,0,0,1,0,[0|0]
105020200,School Technique_Hachiman Flying Rush 1 -- 流派技_八艘飛びラッシュ1,5020,200,1,0,0,0,5020200,0,0,0,1,0,[0|0]
105020201,School Technique_Hachiman Flying Rush 2 -- 流派技_八艘飛びラッシュ2,5020,201,1,0,0,0,5020201,0,0,0,1,0,[0|0]
105020202,School Technique_Hachiman Flying Rush 3 -- 流派技_八艘飛びラッシュ3,5020,202,1,0,0,0,5020202,0,0,0,1,0,[0|0]
105020203,School Technique_Hachiman Flying Rush 4 -- 流派技_八艘飛びラッシュ4,5020,203,1,0,0,0,5020203,0,0,0,1,0,[0|0]
105020209,School Technique_Hachiman Flying Rush 5F -- 流派技_八艘飛びラッシュ5F,5020,209,1,0,0,0,5020209,0,0,0,1,0,[0|0]
105021200,School Technique_Hachiman Flying Rush 1 -- 流派技_八艘飛びラッシュ1,5021,200,1,0,0,0,5021200,0,0,0,1,0,[0|0]
105021201,School Technique_Hachiman Flying Rush 2 -- 流派技_八艘飛びラッシュ2,5021,201,1,0,0,0,5021201,0,0,0,1,0,[0|0]
105021202,School Technique_Hachiman Flying Rush 3 -- 流派技_八艘飛びラッシュ3,5021,202,1,0,0,0,5021202,0,0,0,1,0,[0|0]
105021203,School Technique_Hachiman Flying Rush 4 -- 流派技_八艘飛びラッシュ4,5021,203,1,0,0,0,5021203,0,0,0,1,0,[0|0]
105021204,School Technique_Hachiman Flying Rush 5 -- 流派技_八艘飛びラッシュ5,5021,204,1,0,0,0,5021204,0,0,0,1,0,[0|0]
105021205,School Technique_Hachiman Flying Rush 6 -- 流派技_八艘飛びラッシュ6,5021,205,1,0,0,0,5021205,0,0,0,1,0,[0|0]
105021206,School Technique_Hachiman Flying Rush 7 -- 流派技_八艘飛びラッシュ7,5021,206,1,0,0,0,5021206,0,0,0,1,0,[0|0]
105021207,School Technique_Hachiman Flying Rush 8 -- 流派技_八艘飛びラッシュ8,5021,207,1,0,0,0,5021207,0,0,0,1,0,[0|0]
105021208,School Technique_Hachiman Flying Rush 9F -- 流派技_八艘飛びラッシュ9F,5021,208,1,0,0,0,5021208,0,0,0,1,0,[0|0]
105030200,School technique_new technique 1 -- 流派技_新技1,5030,200,1,0,1,0,5030200,0,0,0,1,0,[0|0]
105030201,School technique_new technique 2 -- 流派技_新技2,5030,201,1,0,0,0,5030201,0,0,0,1,0,[0|0]
105030202,School technique_new technique 3 -- 流派技_新技3,5030,202,1,0,0,0,5030202,0,0,0,1,0,[0|0]
105030205,School technique_new technique 1_no form fee -- 流派技_新技1_形代なし,5030,205,1,0,0,0,5030205,0,0,0,1,0,[0|0]
105030206,School technique_new technique 2_no form fee -- 流派技_新技2_形代なし,5030,206,1,0,0,0,5030206,0,0,0,1,0,[0|0]
105030207,School technique_new technique 3_no form fee -- 流派技_新技3_形代なし,5030,207,1,0,0,0,5030207,0,0,0,1,0,[0|0]
105030265,School Technique_New Technique 1_Thunder Enchantment Additional Attack -- 流派技_新技1_雷エンチャント追加攻撃,5030,265,1,0,0,0,5030210,0,0,0,1,0,[0|0]
105030266,School Technique_New Technique 2_Thunder Enchantment Additional Attack -- 流派技_新技2_雷エンチャント追加攻撃,5030,266,1,0,0,0,5030211,0,0,0,1,0,[0|0]
105030267,School Technique_New Technique 3_Thunder Enchantment Additional Attack -- 流派技_新技3_雷エンチャント追加攻撃,5030,267,1,0,0,0,5030212,0,0,0,1,0,[0|0]
107000184,Right-handed sword_strong thunder enchantment additional bullet -- 右手刀_強雷エンチャント追加弾丸,7000,184,1,1,0,0,500184,0,0,0,1,0,[0|0]
107000190,Right hand sword_red blood enchantment additional bullet (thrust) -- 右手刀_赤血エンチャント追加弾丸（突き）,7000,190,1,1,0,0,500190,0,0,0,1,0,[0|0]
107000191,Right hand sword_poison blood enchantment additional bullet (thrust) -- 右手刀_毒血エンチャント追加弾丸（突き）,7000,191,1,1,0,0,500191,0,0,0,1,0,[0|0]
107000192,Right hand sword_white blood enchantment additional bullet (thrust) -- 右手刀_白血エンチャント追加弾丸（突き）,7000,192,1,1,0,0,500192,0,0,0,1,0,[0|0]
107000193,Right-handed sword_Weak thunder enchantment additional bullet (thrust) -- 右手刀_弱雷エンチャント追加弾丸（突き）,7000,193,1,1,0,0,500193,0,0,0,1,0,[0|0]
107000195,Right-handed sword_Orange-style enchantment additional bullet (thrust) -- 右手刀_橙風エンチャント追加弾丸（突き）,7000,195,1,1,0,0,500195,0,0,0,1,0,[0|0]
107000196,Right hand sword_Kinfu enchantment additional bullet (thrust) -- 右手刀_金風エンチャント追加弾丸（突き）,7000,196,1,1,0,0,500196,0,0,0,1,0,[0|0]
107100184,Right-handed sword_strong thunder enchantment additional bullet -- 右手刀_強雷エンチャント追加弾丸,7100,184,1,1,0,0,500184,0,0,0,1,0,[0|0]
107100190,Right hand sword_red blood enchantment additional bullet (thrust) -- 右手刀_赤血エンチャント追加弾丸（突き）,7100,190,1,1,0,0,500190,0,0,0,1,0,[0|0]
107100191,Right hand sword_poison blood enchantment additional bullet (thrust) -- 右手刀_毒血エンチャント追加弾丸（突き）,7100,191,1,1,0,0,500191,0,0,0,1,0,[0|0]
107100192,Right hand sword_white blood enchantment additional bullet (thrust) -- 右手刀_白血エンチャント追加弾丸（突き）,7100,192,1,1,0,0,500192,0,0,0,1,0,[0|0]
107100193,Right-handed sword_Weak thunder enchantment additional bullet (thrust) -- 右手刀_弱雷エンチャント追加弾丸（突き）,7100,193,1,1,0,0,500193,0,0,0,1,0,[0|0]
107100195,Right-handed sword_Orange-style enchantment additional bullet (thrust) -- 右手刀_橙風エンチャント追加弾丸（突き）,7100,195,1,1,0,0,500195,0,0,0,1,0,[0|0]
107100196,Right hand sword_Kinfu enchantment additional bullet (thrust) -- 右手刀_金風エンチャント追加弾丸（突き）,7100,196,1,1,0,0,500196,0,0,0,1,0,[0|0]
107200184,Right-handed sword_strong thunder enchantment additional bullet -- 右手刀_強雷エンチャント追加弾丸,7200,184,1,1,0,0,500184,0,0,0,1,0,[0|0]
107200190,Right hand sword_red blood enchantment additional bullet (thrust) -- 右手刀_赤血エンチャント追加弾丸（突き）,7200,190,1,1,0,0,500190,0,0,0,1,0,[0|0]
107200191,Right hand sword_poison blood enchantment additional bullet (thrust) -- 右手刀_毒血エンチャント追加弾丸（突き）,7200,191,1,1,0,0,500191,0,0,0,1,0,[0|0]
107200192,Right hand sword_white blood enchantment additional bullet (thrust) -- 右手刀_白血エンチャント追加弾丸（突き）,7200,192,1,1,0,0,500192,0,0,0,1,0,[0|0]
107200193,Right-handed sword_Weak thunder enchantment additional bullet (thrust) -- 右手刀_弱雷エンチャント追加弾丸（突き）,7200,193,1,1,0,0,500193,0,0,0,1,0,[0|0]
107200195,Right-handed sword_Orange-style enchantment additional bullet (thrust) -- 右手刀_橙風エンチャント追加弾丸（突き）,7200,195,1,1,0,0,500195,0,0,0,1,0,[0|0]
107200196,Right hand sword_Kinfu enchantment additional bullet (thrust) -- 右手刀_金風エンチャント追加弾丸（突き）,7200,196,1,1,0,0,500196,0,0,0,1,0,[0|0]
107300184,Right-handed sword_strong thunder enchantment additional bullet -- 右手刀_強雷エンチャント追加弾丸,7300,184,1,1,0,0,500184,0,0,0,1,0,[0|0]
